,Date,Bitcoin,Gold,Gold_Can_Trade,Gold_Rate,Bitcoin_Rate
780,2018-10-31,6301.61,1214.95,TRUE,-0.008601177,-0.00124458
781,2018-11-1,6342.280833,1231.15,TRUE,0.013158429,0.006412651
782,2018-11-2,6387.674167,1232.1,TRUE,0.000771041,0.007106395
783,2018-11-3,6390.42,1232.1,FALSE,0,0.00042968
784,2018-11-4,6391.873333,1232.1,FALSE,0,0.000227372
785,2018-11-5,6436.965,1232.25,TRUE,0.000121729,0.007005113
786,2018-11-6,6437.76,1231.6,TRUE,-0.000527769,0.00012349
787,2018-11-7,6538.79,1229.95,TRUE,-0.001341518,0.015450871
788,2018-11-8,6486.251667,1224.15,TRUE,-0.004737981,-0.008099953
789,2018-11-9,6444.97,1211.4,TRUE,-0.010525012,-0.006405254
790,2018-11-10,6399.033333,1211.4,FALSE,0,-0.007178689
791,2018-11-11,6378.268333,1211.4,FALSE,0,-0.003255586
792,2018-11-12,6408.53,1205.55,TRUE,-0.004852557,0.004722092
793,2018-11-13,6372.063333,1202.1,TRUE,-0.002869978,-0.005722898
794,2018-11-14,6176.155,1203.25,TRUE,0.000955745,-0.031720113
795,2018-11-15,5756.77,1211.85,TRUE,0.007096588,-0.072850748
796,2018-11-16,5596.1925,1222.4,TRUE,0.008630563,-0.028694063
797,2018-11-17,5558.243333,1222.4,FALSE,0,-0.006827547
798,2018-11-18,5572.44,1222.4,FALSE,0,0.002547657
799,2018-11-19,5303.9425,1221.6,TRUE,-0.000654879,-0.050622249
800,2018-11-20,4671.97,1223,TRUE,0.001144726,-0.135268955
801,2018-11-21,4491.98,1226.1,TRUE,0.002528342,-0.04006919
802,2018-11-22,4548.7975,1227.05,TRUE,0.000774215,0.012490664
803,2018-11-23,4309.3375,1223.65,TRUE,-0.002778572,-0.055567706
804,2018-11-24,4352.98,1223.65,FALSE,0,0.01002589
805,2018-11-25,3823.511667,1223.65,FALSE,0,-0.138476976
806,2018-11-26,3920.536667,1223.4,TRUE,-0.000204349,0.024747887
807,2018-11-27,3793.35,1221.2,TRUE,-0.001801507,-0.033528851
808,2018-11-28,4103.453846,1213.25,TRUE,-0.006552648,0.075571423
809,2018-11-29,4263.783333,1226.25,TRUE,0.010601427,0.037602635
810,2018-11-30,4278.77,1217.55,TRUE,-0.007145497,0.003502564
811,2018-12-1,4116.7775,1217.55,FALSE,0,-0.039349345
812,2018-12-2,4167.546667,1217.55,FALSE,0,0.012182027
813,2018-12-3,4140.6,1230.3,TRUE,0.010363326,-0.006507914
814,2018-12-4,3961.493333,1240.3,TRUE,0.008062566,-0.045211907
815,2018-12-5,3858.349167,1235.9,TRUE,-0.003560159,-0.026732719
816,2018-12-6,3744.98,1242.55,TRUE,0.005351897,-0.030272302
817,2018-12-7,3405.643333,1243.3,TRUE,0.000603233,-0.09963952
818,2018-12-8,3435.34,1243.3,FALSE,0,0.008644462
819,2018-12-9,3453.66,1243.3,FALSE,0,0.005304518
820,2018-12-10,3523.96,1245.35,TRUE,0.001646124,0.019949148
821,2018-12-11,3426.19,1245.3,TRUE,-4.02E-05,-0.028536071
822,2018-12-12,3407.28,1245.75,TRUE,0.000361228,-0.005549881
823,2018-12-13,3406.7625,1242.75,TRUE,-0.002414001,-0.000151904
824,2018-12-14,3278.374167,1235.35,TRUE,-0.005990205,-0.039162196
825,2018-12-15,3242.42,1235.35,FALSE,0,-0.011088683
826,2018-12-16,3271.238333,1235.35,FALSE,0,0.00880961
827,2018-12-17,3392.405,1241.65,TRUE,0.005073894,0.035717041
828,2018-12-18,3556.54,1246.3,TRUE,0.003731044,0.046150191
829,2018-12-19,3808.0425,1255,TRUE,0.006932271,0.066045087
830,2018-12-20,3982.850833,1259.75,TRUE,0.003770589,0.043890254
831,2018-12-21,4135.19,1258.15,TRUE,-0.001271708,0.036839702
832,2018-12-22,3910.973333,1258.15,FALSE,0,-0.057330145
833,2018-12-23,4027.478333,1258.15,FALSE,0,0.02892753
834,2018-12-24,3995.17,1258.15,FALSE,0,-0.008086848
835,2018-12-25,3813.88,1258.15,FALSE,0,-0.04753427
836,2018-12-26,3825.379167,1258.15,FALSE,0,0.00300602
837,2018-12-27,3848.21,1268,TRUE,0.007768139,0.005932845
838,2018-12-28,3743.905,1279,TRUE,0.008600469,-0.027859948
839,2018-12-29,3912.285833,1279,FALSE,0,0.043038991
840,2018-12-30,3770.36,1279,FALSE,0,-0.037642515
841,2018-12-31,3791.545833,1279,FALSE,0,0.005587651
842,2019-1-1,3752.271667,1279,FALSE,0,-0.01046677
843,2019-1-2,3855.88,1282.9,TRUE,0.003039988,0.026870217
844,2019-1-3,3865.7975,1290.45,TRUE,0.005850672,0.002565447
845,2019-1-4,3822.626667,1279.9,TRUE,-0.008242831,-0.0112935
846,2019-1-5,3856.62,1279.9,FALSE,0,0.008814281
847,2019-1-6,3920.456667,1279.9,FALSE,0,0.016282967
848,2019-1-7,4036.093333,1292.2,TRUE,0.00951865,0.028650642
849,2019-1-8,4032.25,1286.45,TRUE,-0.004469665,-0.000953148
850,2019-1-9,4034.138333,1288.6,TRUE,0.001668477,0.000468088
851,2019-1-10,3812.585833,1291.9,TRUE,0.002554377,-0.058110823
852,2019-1-11,3646.25,1288.95,TRUE,-0.002288685,-0.045618329
853,2019-1-12,3646.345833,1288.95,FALSE,0,2.63E-05
854,2019-1-13,3599.841667,1288.95,FALSE,0,-0.012918392
855,2019-1-14,3531.96,1292.75,TRUE,0.00293947,-0.019219263
856,2019-1-15,3656.785,1294.4,TRUE,0.001274722,0.034135176
857,2019-1-16,3621.270833,1292.3,TRUE,-0.00162501,-0.009807101
858,2019-1-17,3621.43,1290.7,TRUE,-0.001239637,4.40E-05
859,2019-1-18,3632.395,1284.2,TRUE,-0.005061517,0.00301867
860,2019-1-19,3690.523333,1284.2,FALSE,0,0.015750702
861,2019-1-20,3703.98,1284.2,FALSE,0,0.003633029
862,2019-1-21,3548.4275,1279.55,TRUE,-0.00363409,-0.043837024
863,2019-1-22,3540.02,1282.1,TRUE,0.001988924,-0.002374987
864,2019-1-23,3587.35,1279.8,TRUE,-0.001797156,0.013193583
865,2019-1-24,3566.4,1283.7,TRUE,0.003038093,-0.005874271
866,2019-1-25,3586.25,1293.9,TRUE,0.007883144,0.00553503
867,2019-1-26,3577.79,1293.9,FALSE,0,-0.002364588
868,2019-1-27,3576.3,1293.9,FALSE,0,-0.000416632
869,2019-1-28,3554.5,1302.15,TRUE,0.006335676,-0.006133071
870,2019-1-29,3448.58,1307.55,TRUE,0.004129861,-0.030714091
871,2019-1-30,3421.6,1310.7,TRUE,0.002403296,-0.0078852
872,2019-1-31,3470,1323.25,TRUE,0.009484224,0.013948127
873,2019-2-1,3444.81,1318.7,TRUE,-0.003450368,-0.00731245
874,2019-2-2,3475.33,1318.7,FALSE,0,0.0087819
875,2019-2-3,3506.22,1318.7,FALSE,0,0.008810058
876,2019-2-4,3456.02,1312.15,TRUE,-0.004991807,-0.014525379
877,2019-2-5,3452.35,1314.2,TRUE,0.001559884,-0.001063044
878,2019-2-6,3467.34,1312.4,TRUE,-0.001371533,0.004323199
879,2019-2-7,3405.7,1310,TRUE,-0.001832061,-0.018099069
880,2019-2-8,3394.76,1314.85,TRUE,0.003688634,-0.003222614
881,2019-2-9,3661.08,1314.85,FALSE,0,0.072743562
882,2019-2-10,3664.38,1314.85,FALSE,0,0.000900562
883,2019-2-11,3686.29,1306.4,TRUE,-0.006468157,0.005943645
884,2019-2-12,3629.47,1310,TRUE,0.002748092,-0.015655178
885,2019-2-13,3632.42,1312.8,TRUE,0.002132846,0.000812131
886,2019-2-14,3614.5,1311.45,TRUE,-0.001029395,-0.004957809
887,2019-2-15,3600.31,1316.55,TRUE,0.003873761,-0.003941327
888,2019-2-16,3608.2,1316.55,FALSE,0,0.002186686
889,2019-2-17,3619.55,1316.55,FALSE,0,0.003135749
890,2019-2-18,3670.74,1325.5,TRUE,0.006752169,0.013945417
891,2019-2-19,3910.8,1334.15,TRUE,0.006483529,0.06138386
892,2019-2-20,3926.53,1343.75,TRUE,0.007144186,0.004006082
893,2019-2-21,3987.18,1331.25,TRUE,-0.009389671,0.015211252
894,2019-2-22,3944.88,1329.05,TRUE,-0.001655318,-0.01072276
895,2019-2-23,3983.48,1329.05,FALSE,0,0.00969002
896,2019-2-24,4139.6,1329.05,FALSE,0,0.037713789
897,2019-2-25,3766.89,1331.05,TRUE,0.001502573,-0.098943691
898,2019-2-26,3848.33,1325.05,TRUE,-0.004528131,0.021162426
899,2019-2-27,3831.45,1322.85,TRUE,-0.001663076,-0.004405643
900,2019-2-28,3833.23,1319.15,TRUE,-0.002804836,0.00046436
901,2019-3-1,3850.08,1311.95,TRUE,-0.005488014,0.004376532
902,2019-3-2,3834.62,1311.95,FALSE,0,-0.00403169
903,2019-3-3,3831.44,1311.95,FALSE,0,-0.000829975
904,2019-3-4,3814.58,1285.4,TRUE,-0.020655049,-0.004419884
905,2019-3-5,3730.98,1283.8,TRUE,-0.0012463,-0.022406982
906,2019-3-6,3872.25,1285.85,TRUE,0.001594276,0.036482665
907,2019-3-7,3876.85,1285.3,TRUE,-0.000427916,0.00118653
908,2019-3-8,3886.82,1296.75,TRUE,0.008829767,0.002565079
909,2019-3-9,3875.96,1296.75,FALSE,0,-0.002801887
910,2019-3-10,3950.56,1296.75,FALSE,0,0.018883399
911,2019-3-11,3928.17,1292.75,TRUE,-0.003094179,-0.005699855
912,2019-3-12,3881.09,1297.05,TRUE,0.003315215,-0.012130613
913,2019-3-13,3892.51,1306.95,TRUE,0.007574888,0.00293384
914,2019-3-14,3877.77,1295.55,TRUE,-0.008799352,-0.003801154
915,2019-3-15,3885.21,1303.5,TRUE,0.006098964,0.001914954
916,2019-3-16,3936.5,1303.5,FALSE,0,0.013029341
917,2019-3-17,4015.95,1303.5,FALSE,0,0.019783613
918,2019-3-18,3994.92,1305.6,TRUE,0.001608456,-0.005264186
919,2019-3-19,3998.77,1307.7,TRUE,0.001605873,0.000962796
920,2019-3-20,4029.11,1303.7,TRUE,-0.003068191,0.007530199
921,2019-3-21,4056.4,1309.6,TRUE,0.004505192,0.00672764
922,2019-3-22,3992.34,1311.3,TRUE,0.001296423,-0.016045728
923,2019-3-23,3999.06,1311.3,FALSE,0,0.001680395
924,2019-3-24,4011.92,1311.3,FALSE,0,0.003205448
925,2019-3-25,3994.11,1319.55,TRUE,0.006252131,-0.004459066
926,2019-3-26,3935.89,1316.3,TRUE,-0.002469042,-0.01479208
927,2019-3-27,3947.74,1309.7,TRUE,-0.005039322,0.003001717
928,2019-3-28,4048.51,1295.15,TRUE,-0.01123422,0.024890639
929,2019-3-29,4037.37,1295.4,TRUE,0.000192991,-0.002759222
930,2019-3-30,4115.55,1295.4,FALSE,0,0.018996246
931,2019-3-31,4114.44,1295.4,FALSE,0,-0.000269782
932,2019-4-1,4114.16,1293.5,TRUE,-0.001468883,-6.81E-05
933,2019-4-2,4152.53,1290.3,TRUE,-0.002480043,0.00924015
934,2019-4-3,4882.88,1290.45,TRUE,0.000116239,0.149573612
935,2019-4-4,4959.81,1283.15,TRUE,-0.005689124,0.015510675
936,2019-4-5,4911.24,1288.45,TRUE,0.00411347,-0.009889559
937,2019-4-6,5028.77,1288.45,FALSE,0,0.02337152
938,2019-4-7,5053.52,1288.45,FALSE,0,0.004897576
939,2019-4-8,5189.39,1300,TRUE,0.008884615,0.026182268
940,2019-4-9,5268.71,1303,TRUE,0.002302379,0.015054919
941,2019-4-10,5175.81,1305.45,TRUE,0.001876747,-0.017948881
942,2019-4-11,5310.18,1298.8,TRUE,-0.005120111,0.025304227
943,2019-4-12,5035.02,1294.3,TRUE,-0.003476783,-0.054649237
944,2019-4-13,5072.85,1294.3,FALSE,0,0.007457346
945,2019-4-14,5064.62,1294.3,FALSE,0,-0.001624999
946,2019-4-15,5152.51,1285.65,TRUE,-0.006728114,0.017057706
947,2019-4-16,5036.18,1276.35,TRUE,-0.007286403,-0.023098857
948,2019-4-17,5196.65,1275.85,TRUE,-0.000391896,0.030879509
949,2019-4-18,5220.37,1275.7,TRUE,-0.000117583,0.004543739
950,2019-4-19,5276.31,1275.7,FALSE,0,0.010602106
951,2019-4-20,5277.04,1275.7,FALSE,0,0.000138335
952,2019-4-21,5309.28,1275.7,FALSE,0,0.006072386
953,2019-4-22,5281.83,1275.7,FALSE,0,-0.005197062
954,2019-4-23,5377.19,1269.5,TRUE,-0.004883813,0.01773417
955,2019-4-24,5518.16,1271.65,TRUE,0.001690717,0.025546559
956,2019-4-25,5434.19,1280.8,TRUE,0.007143973,-0.015452165
957,2019-4-26,5195.61,1284.2,TRUE,0.002647563,-0.045919536
958,2019-4-27,5292.83,1284.2,FALSE,0,0.018368245
959,2019-4-28,5280.19,1284.2,FALSE,0,-0.002393853
960,2019-4-29,5301.29,1279.5,TRUE,-0.00367331,0.003980163
961,2019-4-30,5260.65,1282.3,TRUE,0.002183576,-0.007725281
962,2019-5-1,5269.79,1283.8,TRUE,0.001168406,0.001734414
963,2019-5-2,5326.67,1270.95,TRUE,-0.010110547,0.010678341
964,2019-5-3,5390.16,1278.55,TRUE,0.005944234,0.011778871
965,2019-5-4,5657.14,1278.55,FALSE,0,0.047193458
966,2019-5-5,5771.08,1278.55,FALSE,0,0.019743272
967,2019-5-6,5717.66,1278.55,FALSE,0,-0.009342983
968,2019-5-7,5684.47,1281.2,TRUE,0.002068373,-0.005838715
969,2019-5-8,5755.72,1285.2,TRUE,0.003112356,0.01237899
970,2019-5-9,5936.72,1286.1,TRUE,0.00069979,0.030488216
971,2019-5-10,6146.91,1287.1,TRUE,0.00077694,0.034194416
972,2019-5-11,6348.02,1287.1,FALSE,0,0.031680745
973,2019-5-12,7248.31,1287.1,FALSE,0,0.124206884
974,2019-5-13,6978.63,1295.6,TRUE,0.006560667,-0.038643688
975,2019-5-14,7823.11,1298.4,TRUE,0.0021565,0.10794684
976,2019-5-15,7992.69,1299.1,TRUE,0.000538835,0.021216887
977,2019-5-16,8206.9,1291.7,TRUE,-0.005728884,0.026101208
978,2019-5-17,7885.96,1280.8,TRUE,-0.008510306,-0.040697645
979,2019-5-18,7362.22,1280.8,FALSE,0,-0.071138868
980,2019-5-19,7265.05,1280.8,FALSE,0,-0.013374994
981,2019-5-20,8193.7,1276.85,TRUE,-0.003093551,0.113337076
982,2019-5-21,8007.03,1271.15,TRUE,-0.004484129,-0.023313263
983,2019-5-22,7952.5,1273.8,TRUE,0.002080389,-0.006856963
984,2019-5-23,7625.93,1283.65,TRUE,0.007673431,-0.042823629
985,2019-5-24,7880.29,1282.5,TRUE,-0.000896686,0.032278
986,2019-5-25,8003.26,1282.5,FALSE,0,0.015364989
987,2019-5-26,8071.45,1282.5,FALSE,0,0.008448296
988,2019-5-27,8744.42,1282.5,FALSE,0,0.076959936
989,2019-5-28,8770.06,1278.3,TRUE,-0.003285614,0.002923583
990,2019-5-29,8719.88,1281.65,TRUE,0.002613818,-0.005754666
991,2019-5-30,8662.98,1280.95,TRUE,-0.000546469,-0.006568179
992,2019-5-31,8272.46,1295.55,TRUE,0.011269345,-0.047207239
993,2019-6-1,8553.81,1295.55,FALSE,0,0.032891776
994,2019-6-2,8554.8,1295.55,FALSE,0,0.000115725
995,2019-6-3,8739.03,1317.1,TRUE,0.016361704,0.021081287
996,2019-6-4,8134.92,1324.25,TRUE,0.005399283,-0.074261333
997,2019-6-5,7675.8,1335.05,TRUE,0.008089585,-0.059813961
998,2019-6-6,7786.04,1335.5,TRUE,0.000336952,0.014158674
999,2019-6-7,7803.23,1340.65,TRUE,0.00384142,0.002202934
1000,2019-6-8,7998.29,1340.65,FALSE,0,0.024387713
1001,2019-6-9,7931.34,1340.65,FALSE,0,-0.008441197
1002,2019-6-10,7640.61,1328.6,TRUE,-0.009069697,-0.038050627
1003,2019-6-11,8020.38,1324.3,TRUE,-0.003246998,0.047350624
1004,2019-6-12,7917.58,1332.35,TRUE,0.006041956,-0.012983765
1005,2019-6-13,8173.06,1335.9,TRUE,0.002657385,0.031258794
1006,2019-6-14,8237.88,1351.25,TRUE,0.011359852,0.007868529
1007,2019-6-15,8693.6,1351.25,FALSE,0,0.052420171
1008,2019-6-16,8859.47,1351.25,FALSE,0,0.018722339
1009,2019-6-17,8978.99,1341.3,TRUE,-0.007418176,0.013311074
1010,2019-6-18,9327.48,1341.35,TRUE,3.73E-05,0.037361645
1011,2019-6-19,9076.18,1344.05,TRUE,0.002008854,-0.02768786
1012,2019-6-20,9281.7,1379.5,TRUE,0.025697717,0.022142495
1013,2019-6-21,9531.35,1397.15,TRUE,0.01263286,0.026192512
1014,2019-6-22,10209.38,1397.15,FALSE,0,0.066412456
1015,2019-6-23,10668.63,1397.15,FALSE,0,0.043046764
1016,2019-6-24,10814.48,1405.7,TRUE,0.006082379,0.013486548
1017,2019-6-25,11017.5,1431.4,TRUE,0.01795445,0.018427048
1018,2019-6-26,11766.4,1403.95,TRUE,-0.019551978,0.063647335
1019,2019-6-27,12932.55,1402.5,TRUE,-0.001033868,0.090171699
1020,2019-6-28,11132.85,1409,TRUE,0.004613201,-0.161656719
1021,2019-6-29,12374.35,1409,FALSE,0,0.100328502
1022,2019-6-30,11890.38,1409,FALSE,0,-0.040702652
1023,2019-7-1,10737.73,1390.1,TRUE,-0.013596144,-0.10734578
1024,2019-7-2,10578.72,1391.05,TRUE,0.000682937,-0.015031119
1025,2019-7-3,10805.4,1413.5,TRUE,0.015882561,0.0209784
1026,2019-7-4,11984.76,1414.9,TRUE,0.000989469,0.098404974
1027,2019-7-5,11160.49,1388.65,TRUE,-0.018903251,-0.073856076
1028,2019-7-6,10955.16,1388.65,FALSE,0,-0.018742766
1029,2019-7-7,11232.04,1388.65,FALSE,0,0.024650909
1030,2019-7-8,11477.01,1400.1,TRUE,0.008177987,0.021344409
1031,2019-7-9,12313.08,1391.55,TRUE,-0.006144228,0.067900964
1032,2019-7-10,12586.78,1408.3,TRUE,0.011893773,0.021745037
1033,2019-7-11,12099.9,1413.75,TRUE,0.003854996,-0.040238349
1034,2019-7-12,11352.87,1407.6,TRUE,-0.004369139,-0.065800982
1035,2019-7-13,11803.97,1407.6,FALSE,0,0.038215956
1036,2019-7-14,11389.1,1407.6,FALSE,0,-0.036426935
1037,2019-7-15,10186.96,1412.4,TRUE,0.003398471,-0.118007728
1038,2019-7-16,10873.5,1409.85,TRUE,-0.001808703,0.063138824
1039,2019-7-17,9397.72,1410.35,TRUE,0.000354522,-0.157035962
1040,2019-7-18,9674.28,1417.45,TRUE,0.005008995,0.02858714
1041,2019-7-19,10638.56,1439.7,TRUE,0.015454609,0.090640087
1042,2019-7-20,10535.75,1439.7,FALSE,0,-0.009758204
1043,2019-7-21,10764.9,1439.7,FALSE,0,0.021286775
1044,2019-7-22,10587.41,1427.75,TRUE,-0.008369813,-0.016764251
1045,2019-7-23,10323.62,1425.55,TRUE,-0.001543264,-0.025552083
1046,2019-7-24,9844.3,1426.95,TRUE,0.000981114,-0.048690105
1047,2019-7-25,9772.17,1416.1,TRUE,-0.007661888,-0.007381165
1048,2019-7-26,9875.17,1420.4,TRUE,0.003027316,0.0104302
1049,2019-7-27,9848.65,1420.4,FALSE,0,-0.002692755
1050,2019-7-28,9473.99,1420.4,FALSE,0,-0.039546168
1051,2019-7-29,9530,1419.05,TRUE,-0.000951341,0.00587723
1052,2019-7-30,9501.33,1425.9,TRUE,0.004803983,-0.003017472
1053,2019-7-31,9589.13,1427.55,TRUE,0.001155826,0.009156201
1054,2019-8-1,10084.7,1406.8,TRUE,-0.014749787,0.049140778
1055,2019-8-2,10407.17,1441.75,TRUE,0.024241373,0.030985369
1056,2019-8-3,10529.55,1441.75,FALSE,0,0.011622529
1057,2019-8-4,10814.57,1441.75,FALSE,0,0.026355186
1058,2019-8-5,10980.23,1465.25,TRUE,0.016038219,0.015087116
1059,2019-8-6,11787.99,1465.25,TRUE,0,0.068523981
1060,2019-8-7,11465.67,1506.05,TRUE,0.027090734,-0.028111746
1061,2019-8-8,11960.82,1495.75,TRUE,-0.006886178,0.041397663
1062,2019-8-9,11996.41,1497.7,TRUE,0.001301996,0.002966721
1063,2019-8-10,11856.64,1497.7,FALSE,0,-0.011788331
1064,2019-8-11,11282.22,1497.7,FALSE,0,-0.050913739
1065,2019-8-12,11566.84,1504.7,TRUE,0.00465209,0.024606548
1066,2019-8-13,11386.26,1498.4,TRUE,-0.004204485,-0.015859466
1067,2019-8-14,10858.12,1513.25,TRUE,0.009813316,-0.048640096
1068,2019-8-15,10016.96,1515.65,TRUE,0.001583479,-0.083973581
1069,2019-8-16,10302.17,1515.25,TRUE,-0.000263983,0.027684459
1070,2019-8-17,10359.44,1515.25,FALSE,0,0.005528291
1071,2019-8-18,10214.52,1515.25,FALSE,0,-0.014187647
1072,2019-8-19,10317.6,1496.6,TRUE,-0.01246158,0.009990696
1073,2019-8-20,10917.26,1504.55,TRUE,0.005283972,0.054927702
1074,2019-8-21,10760.56,1503.25,TRUE,-0.000864793,-0.014562439
1075,2019-8-22,10129.4,1502.05,TRUE,-0.000798908,-0.062309712
1076,2019-8-23,10111.98,1503.8,TRUE,0.001163719,-0.001722709
1077,2019-8-24,10405.81,1503.8,FALSE,0,0.02823711
1078,2019-8-25,10143.8,1503.8,FALSE,0,-0.025829571
1079,2019-8-26,10135.06,1503.8,FALSE,0,-0.000862353
1080,2019-8-27,10360.28,1532.95,TRUE,0.019015623,0.021738795
1081,2019-8-28,10171.95,1537.15,TRUE,0.002732329,-0.018514641
1082,2019-8-29,9717.82,1540.2,TRUE,0.001980262,-0.046731674
1083,2019-8-30,9484.55,1528.4,TRUE,-0.007720492,-0.024594736
1084,2019-8-31,9577.99,1528.4,FALSE,0,0.0097557
1085,2019-9-1,9600.9,1528.4,FALSE,0,0.002386235
1086,2019-9-2,9769.79,1525.95,TRUE,-0.001605557,0.017286963
1087,2019-9-3,10386.64,1537.85,TRUE,0.007738076,0.059388792
1088,2019-9-4,10621.29,1546.1,TRUE,0.005336007,0.02209242
1089,2019-9-5,10584.16,1529.1,TRUE,-0.011117651,-0.003508072
1090,2019-9-6,10577.8,1523.7,TRUE,-0.003544005,-0.000601259
1091,2019-9-7,10317.47,1523.7,FALSE,0,-0.025231961
1092,2019-9-8,10487.21,1523.7,FALSE,0,0.01618543
1093,2019-9-9,10406.31,1509.2,TRUE,-0.009607739,-0.007774129
1094,2019-9-10,10313.66,1498.25,TRUE,-0.007308527,-0.008983232
1095,2019-9-11,10101.03,1490.65,TRUE,-0.005098447,-0.021050329
1096,2019-9-12,10159.32,1515.2,TRUE,0.016202482,0.005737589
1097,2019-9-13,10420.16,1503.1,TRUE,-0.00805003,0.025032245
1098,2019-9-14,10363.9,1503.1,FALSE,0,-0.005428458
1099,2019-9-15,10361.33,1503.1,FALSE,0,-0.000248038
1100,2019-9-16,10310.43,1497.2,TRUE,-0.003940689,-0.004936749
1101,2019-9-17,10265.63,1502.1,TRUE,0.0032621,-0.004364077
1102,2019-9-18,10190.36,1503.5,TRUE,0.000931161,-0.007386393
1103,2019-9-19,10157.59,1500.7,TRUE,-0.001865796,-0.003226159
1104,2019-9-20,10275.88,1501.9,TRUE,0.000798988,0.011511423
1105,2019-9-21,10173.11,1501.9,FALSE,0,-0.010102122
1106,2019-9-22,9979.49,1501.9,FALSE,0,-0.019401793
1107,2019-9-23,10033.05,1522.1,TRUE,0.013271139,0.005338357
1108,2019-9-24,9683.38,1520.65,TRUE,-0.00095354,-0.036110325
1109,2019-9-25,8553.61,1528.75,TRUE,0.005298446,-0.132081075
1110,2019-9-26,8432.23,1506.4,TRUE,-0.014836697,-0.014394769
1111,2019-9-27,8055.64,1489.9,TRUE,-0.011074569,-0.046748613
1112,2019-9-28,8193.9,1489.9,FALSE,0,0.016873528
1113,2019-9-29,8225,1489.9,FALSE,0,0.003781155
1114,2019-9-30,8056.74,1485.3,TRUE,-0.003097017,-0.020884378
1115,2019-10-1,8307.74,1473.45,TRUE,-0.00804235,0.03021279
1116,2019-10-2,8322.92,1492.6,TRUE,0.012829961,0.001823879
1117,2019-10-3,8382.03,1517.1,TRUE,0.016149232,0.007051991
1118,2019-10-4,8236.17,1499.15,TRUE,-0.011973452,-0.017709688
1119,2019-10-5,8155.48,1499.15,FALSE,0,-0.009893961
1120,2019-10-6,8147.69,1499.15,FALSE,0,-0.000956099
1121,2019-10-7,7869.74,1501.25,TRUE,0.001398834,-0.035318829
1122,2019-10-8,8212.02,1505.85,TRUE,0.003054753,0.041680366
1123,2019-10-9,8190,1507.25,TRUE,0.000928844,-0.002688645
1124,2019-10-10,8587.92,1494.8,TRUE,-0.008328873,0.046334852
1125,2019-10-11,8586.9,1479.15,TRUE,-0.010580401,-0.000118786
1126,2019-10-12,8269.73,1479.15,FALSE,0,-0.038353126
1127,2019-10-13,8308.01,1479.15,FALSE,0,0.004607602
1128,2019-10-14,8283.76,1490.6,TRUE,0.007681471,-0.002927415
1129,2019-10-15,8353.54,1487.8,TRUE,-0.001881973,0.008353345
1130,2019-10-16,8162.16,1485.1,TRUE,-0.001818059,-0.023447225
1131,2019-10-17,8002.51,1492.65,TRUE,0.005058118,-0.019949991
1132,2019-10-18,8076.78,1490,TRUE,-0.001778523,0.009195496
1133,2019-10-19,7954.15,1490,FALSE,0,-0.015417109
1134,2019-10-20,7960.04,1490,FALSE,0,0.000739946
1135,2019-10-21,8231.06,1491.65,TRUE,0.001106158,0.0329265
1136,2019-10-22,8222.52,1485.35,TRUE,-0.004241425,-0.001038611
1137,2019-10-23,8026.76,1494.45,TRUE,0.006089197,-0.024388421
1138,2019-10-24,7469.56,1496.55,TRUE,0.001403227,-0.074596094
1139,2019-10-25,7431.88,1513.45,TRUE,0.01116654,-0.00507005
1140,2019-10-26,8666.79,1513.45,FALSE,0,0.142487588
1141,2019-10-27,9259.8,1513.45,FALSE,0,0.06404134
1142,2019-10-28,9551.54,1492.4,TRUE,-0.014104798,0.030543766
1143,2019-10-29,9218.76,1486.75,TRUE,-0.003800235,-0.03609813
1144,2019-10-30,9433.35,1492.1,TRUE,0.003585551,0.022748016
1145,2019-10-31,9164.62,1510.95,TRUE,0.012475595,-0.029322547
1146,2019-11-1,9147.98,1508.8,TRUE,-0.001424973,-0.001818981
1147,2019-11-2,9252.99,1508.8,FALSE,0,0.011348764
1148,2019-11-3,9301.18,1508.8,FALSE,0,0.005181063
1149,2019-11-4,9206.16,1509.45,TRUE,0.00043062,-0.01032135
1150,2019-11-5,9418.05,1488.95,TRUE,-0.013768092,0.022498288
1151,2019-11-6,9310.19,1486.05,TRUE,-0.001951482,-0.011585156
1152,2019-11-7,9343.34,1484.25,TRUE,-0.001212734,0.003547982
1153,2019-11-8,9204.24,1464.15,TRUE,-0.013728102,-0.0151126
1154,2019-11-9,8766.04,1464.15,FALSE,0,-0.049988364
1155,2019-11-10,8809.41,1464.15,FALSE,0,0.004923145
1156,2019-11-11,9037.12,1458.7,TRUE,-0.003736203,0.025197187
1157,2019-11-12,8717.81,1452.05,TRUE,-0.004579732,-0.036627318
1158,2019-11-13,8801.52,1462.9,TRUE,0.007416775,0.009510857
1159,2019-11-14,8762.42,1466.65,TRUE,0.002556847,-0.004462238
1160,2019-11-15,8632.32,1466.9,TRUE,0.000170427,-0.015071267
1161,2019-11-16,8457.69,1466.9,FALSE,0,-0.020647482
1162,2019-11-17,8482.7,1466.9,FALSE,0,0.002948354
1163,2019-11-18,8503.93,1467.65,TRUE,0.000511021,0.002496493
1164,2019-11-19,8175.99,1468.45,TRUE,0.000544792,-0.040110127
1165,2019-11-20,8120.8,1471.7,TRUE,0.002208331,-0.006796128
1166,2019-11-21,8081.81,1467.05,TRUE,-0.003169626,-0.004824414
